
지점,시작일,종료일,지점명,지점주소,관리관서,위도,경도,노장해발고도(m),기압계(관측장비지상높이(m)),기온계(관측장비지상높이(m)),풍속계(관측장비지상높이(m)),강우계(관측장비지상높이(m))
604,2015-07-13,2023-10-18,옥천,충청북도 옥천군옥천읍 옥천동이로234 옥천농업기술센터 ,청주기상대(131),36.2999,127.5966,122.64,,,,
604,2005-08-05,2015-07-13,옥천,충청북도 옥천군옥천읍 옥천동이로234 옥천농업기술센터 ,추풍령지역기상서비스센터(135),36.300,127.5965,117.84,,,,
604,1990-06-10,2005-08-05,옥천,충청북도 옥천군옥천읍 옥천동이로234 옥천농업기술센터 ,대전지방기상청(133),36.300,127.580,110,,,,
605,2023-10-13,,영동,충청북도 영동군양강면 가동리 697-24,청주기상대(131),36.160,127.755,143,,,,
605,2022-11-23,2023-10-13,영동,충청북도 영동군양강면 가동리 697-24,청주기상대(131),36.160,127.755,143,,,,
605,2015-07-13,2022-11-23,영동,충청북도 영동군양강면 가동리 697-24,청주기상대(131),36.1631,127.7598,139.68,,,,
605,1990-06-11,2015-07-13,영동,충청북도 영동군양강면 가동리 697-24,추풍령지역기상서비스센터(135),36.1631,127.7598,137.14,,,,
606,2022-09-27,,대산,충청남도 서산시대산읍 대죽리산95-1 (5304부대 대산방공진지),,37.0106,126.3881,23.22,,,,
606,2015-12-23,2022-09-27,대산,충청남도 서산시대산읍 대죽리산95-1 (5304부대 대산방공진지),,37.0106,126.3881,23.22,,,,
606,2011-11-21,2015-12-23,대산,충청남도 서산시대산읍 대죽리산95-1 (5304부대 대산방공진지),,37.011,126.388,16,,,,
606,1999-01-07,2011-11-21,대산,충청남도 서산시대산읍 대죽리산95-1 (5304부대 대산방공진지),홍성기상대(서산 129),36.9984,126.454,14.82,,,,
606,1998-12-08,1999-01-07,대산,충청남도 서산시대산읍 대죽리산95-1 (5304부대 대산방공진지),홍성기상대(서산 129),36.9833,126.450,6,,,,
606,1990-06-07,1998-12-08,대산,충청남도 서산시대산읍 대죽리산95-1 (5304부대 대산방공진지),홍성기상대(서산 129),36.9367,126.4363,29,,,,
607,2022-10-05,,근흥,충청남도 태안군근흥면 마도길 7,,36.6731,126.1354,6.71,,,,
607,2017-08-25,2022-10-05,근흥,충청남도 태안군근흥면 마도길 7,,36.6731,126.1354,6.4,,,,
607,1997-11-07,2017-08-25,근흥,충청남도 태안군근흥면 마도길 7,,36.6667,126.150,8,,,,
607,1990-06-12,1997-11-07,근흥,충청남도 태안군근흥면 마도길 7,홍성기상대(서산 129),36.680,126.170,10,,,,
608,2012-11-23,2023-11-02,홍북,충청남도 홍성군홍북면 상하리산91(1789부대 4대대) ,,36.6277,126.6451,86.52,,,,
608,1990-06-17,2012-11-23,봉산,충청남도 홍성군홍북면 상하리산91(1789부대 4대대) ,홍성기상대(서산 129),36.7487,126.6816,43.56,,,,
609,2022-10-13,,삽시도,충청남도 보령시오천면 삽시도리138-10  ,대전지방기상청(133),36.338,126.3562,39.65,,,,
609,2020-10-23,2022-10-13,삽시도,충청남도 보령시오천면 삽시도리138-10  ,대전지방기상청(133),36.338,126.3562,39.65,,,,
609,2015-07-13,2020-10-23,삽시도,충청남도 보령시오천면 삽시도리138-10  ,대전지방기상청(133),36.3379,126.3564,36.1,,,,
609,2014-10-25,2015-07-13,삽시도,충청남도 보령시오천면 삽시도리138-10  ,보령지역기상서비스센터(235),36.3379,126.3564,36.1,,,,
609,2009-10-15,2014-10-25,삽시도,충청남도 보령시오천면 삽시도리138-10  ,보령지역기상서비스센터(235),36.3435,126.3518,22.62,,,,
609,1999-09-08,2009-10-15,안면,충청남도 보령시오천면 삽시도리138-10  ,홍성기상대(서산 129),36.420,126.440,36,,,,
609,1998-04-24,1999-09-08,안면,충청남도 보령시오천면 삽시도리138-10  ,홍성기상대(서산 129),36.4167,126.4333,9,,,,
609,1990-06-12,1998-04-24,안면,충청남도 보령시오천면 삽시도리138-10  ,홍성기상대(서산 129),36.5183,126.3453,20,,,,
610,2023-10-27,,홍성죽도,충청남도 홍성군서부면 죽도리 33-1,,36.520,126.4424,16.88,,,,
610,2017-09-12,2023-10-27,홍성죽도,충청남도 홍성군서부면 죽도리 33-1,,36.520,126.4424,16.88,,,,
610,2009-08-19,2017-09-12,홍성,충청남도 홍성군서부면 죽도리 33-1,,36.5926,126.6444,49.27,,,,
610,1990-06-14,2009-08-19,홍성,충청남도 홍성군서부면 죽도리 33-1,홍성기상대(서산 129),36.580,126.630,57,,,,
612,2022-09-27,,공주,충청남도 공주시금흥동 산 21번지(공주예비군 훈련장),대전지방기상청(133),36.4828,127.1365,24,,,,
612,2013-12-19,2022-09-27,공주,충청남도 공주시금흥동 산 21번지(공주예비군 훈련장),대전지방기상청(133),36.4828,127.1365,24,,,,
612,2009-11-16,2013-12-19,공주,충청남도 공주시금흥동 산 21번지(공주예비군 훈련장),대전지방기상청(133),36.4609,127.1114,49.96,,,,
612,1990-01-07,2009-11-16,공주,충청남도 공주시금흥동 산 21번지(공주예비군 훈련장),대전지방기상청(133),36.4833,127.100,67,,,,
614,2022-10-07,,서천,충청남도 서천군마서면 계동리 76-1서천군농업기술센터,대전지방기상청(133),36.0625,126.7041,9.59,,,,
614,2015-07-13,2022-10-07,서천,충청남도 서천군마서면 계동리 76-1서천군농업기술센터,대전지방기상청(133),36.0625,126.7041,9.59,,,,
614,2010-12-14,2015-07-13,서천,충청남도 서천군마서면 계동리 76-1서천군농업기술센터,군산기상대(140),36.0622,126.7043,8,,,,
614,1999-04-28,2010-12-14,서천,충청남도 서천군마서면 계동리 76-1서천군농업기술센터,군산기상대(140),36.050,126.700,16,,,,
614,1992-05-12,1999-04-28,서천,충청남도 서천군마서면 계동리 76-1서천군농업기술센터,대전지방기상청(133),36.050,126.700,8,,,,
615,2013-12-24,,논산,충청남도 논산시덕지동 43-29  ,대전지방기상청(133),36.2116,127.1082,8.15,,,,
615,2009-05-21,2013-12-23,논산,충청남도 논산시덕지동 43-29  ,대전지방기상청(133),36.2276,127.0853,5.91,,,,
615,1997-10-30,2009-05-21,논산,충청남도 논산시덕지동 43-29  ,대전지방기상청(133),36.1833,127.100,14,,,,
615,1990-06-05,1997-10-30,논산,충청남도 논산시덕지동 43-29  ,대전지방기상청(133),36.300,127.1667,10,,,,
616,2023-10-25,,당진,충청남도 당진시채운동 363-23(당진예비군훈련장),,36.8894,126.6174,52.4,,,10.000,
616,2010-11-08,2023-10-25,당진,충청남도 당진시채운동 363-23(당진예비군훈련장),,36.8894,126.6174,52.4,,,10.000,
616,2000-03-17,2010-11-08,당진,충청남도 당진시채운동 363-23(당진예비군훈련장),홍성기상대(서산 129),36.900,126.650,21,,,,
616,1991-11-14,2000-03-17,당진,충청남도 당진시채운동 363-23(당진예비군훈련장),홍성기상대(서산 129),36.880,126.620,20,,,,
617,2023-10-13,,직산,충청남도 천안시 서북구직산읍 군서리 463-4,대전지방기상청(133),36.8906,127.1456,27,,,,
617,2021-10-15,2023-10-13,성거,충청남도 천안시 서북구직산읍 군서리 463-4,대전지방기상청(133),36.8782,127.1561,41.03,,,,
617,2015-07-13,2021-10-15,성거,충청남도 천안시 서북구직산읍 군서리 463-4,대전지방기상청(133),36.8782,127.1561,41.03,,,,
617,1991-11-14,2015-07-13,성거,충청남도 천안시 서북구직산읍 군서리 463-4,천안지역기상서비스센터(232),36.8782,127.1561,41.38,,,,
618,2015-07-13,,청양,충청남도 청양군청양읍 구봉로1026-84 청양농업기술센터 ,대전지방기상청(133),36.4237,126.7791,98.75,,,10.000,
618,2007-12-17,2015-07-13,청양,충청남도 청양군청양읍 구봉로1026-84 청양농업기술센터 ,보령지역기상서비스센터(235),36.4237,126.7791,98.12,,,10.000,
618,1991-11-16,2007-12-13,청양,충청남도 청양군청양읍 구봉로1026-84 청양농업기술센터 ,홍성기상대(서산 129),36.420,126.780,118,,,,
619,2023-10-21,,음성,충청북도 음성군음성읍 평곡리520-1번지  ,청주기상대(131),36.923,127.7024,133.44,,,,
619,2015-07-13,2023-10-21,음성,충청북도 음성군음성읍 평곡리520-1번지  ,청주기상대(131),36.923,127.7024,133.44,,,,
619,2010-11-09,2015-07-13,음성,충청북도 음성군음성읍 평곡리520-1번지  ,충주지역기상서비스센터(127),36.9444,127.6845,161.02,,,,
619,2001-06-19,2010-11-09,음성,충청북도 음성군음성읍 평곡리520-1번지  ,충주지역기상서비스센터(127),36.930,127.680,163,,,,
619,1991-11-23,2001-06-19,음성,충청북도 음성군음성읍 평곡리520-1번지  ,충주지역기상서비스센터(127),36.930,127.680,145,,,,
620,2020-10-14,,엄정,충청북도 충주시엄정면 율능리1334  ,청주기상대(131),37.0737,127.9035,65.43,,,,
620,2015-07-13,2020-10-14,엄정,충청북도 충주시엄정면 율능리1334  ,청주기상대(131),37.0737,127.9035,65.43,,,,
620,2011-12-19,2015-07-13,엄정,충청북도 충주시엄정면 율능리1334  ,충주지역기상서비스센터(127),37.0737,127.9035,63.53,,,,
620,2001-06-19,2011-12-19,엄정,충청북도 충주시엄정면 율능리1334  ,충주지역기상서비스센터(127),37.0865,127.9152,77.61,,,,
620,1992-11-17,2001-06-19,엄정,충청북도 충주시엄정면 율능리1334  ,충주지역기상서비스센터(127),37.0828,127.9164,95,,,,
621,2021-07-31,,수산,충청북도 제천시수산면 옥순봉로933 (하천리 497-2),청주기상대(131),36.9733,128.2142,147.63,,,,
621,2015-07-13,2021-07-31,수산,충청북도 제천시수산면 옥순봉로933 (하천리 497-2),청주기상대(131),36.9733,128.2142,147.63,,,,
621,2012-12-21,2015-07-13,수산,충청북도 제천시수산면 옥순봉로933 (하천리 497-2),충주지역기상서비스센터(127),36.9732,128.2142,147.26,,,,
621,1992-11-18,2012-12-21,청풍,충청북도 제천시수산면 옥순봉로933 (하천리 497-2),충주지역기상서비스센터(127),37.0003,128.1678,185.72,,,,
622,2021-07-29,,수안보,충청북도 충주시수안보면 안보리 412 수안보생활체육공원,청주기상대(131),36.8391,128.0079,228.09,,,,
622,2015-07-13,2021-07-29,수안보,충청북도 충주시수안보면 안보리 412 수안보생활체육공원,청주기상대(131),36.8391,128.0079,228.09,,,,
622,2010-07-13,2015-07-13,수안보,충청북도 충주시수안보면 안보리 412 수안보생활체육공원,충주지역기상서비스센터(127),36.8391,128.0079,232.11,,,,
622,2001-06-19,2010-07-13,수안보,충청북도 충주시수안보면 안보리 412 수안보생활체육공원,충주지역기상서비스센터(127),36.842,127.9939,195,,,,
622,1992-11-17,2001-06-19,수안보,충청북도 충주시수안보면 안보리 412 수안보생활체육공원,충주지역기상서비스센터(127),36.842,127.9939,195,,,,
623,2010-07-30,,증평,충청북도 증평군증평읍 연탄리602-1번지 제37보병사단 ,청주기상대(131),36.7956,127.562,74.72,,,10.000,
623,2007-07-28,2010-07-30,증평,충청북도 증평군증평읍 연탄리602-1번지 제37보병사단 ,충주지역기상서비스센터(127),36.780,127.580,102,,,,
623,2001-06-19,2007-07-28,증평,충청북도 증평군증평읍 연탄리602-1번지 제37보병사단 ,충주지역기상서비스센터(127),36.780,127.580,102,,,,
623,1992-11-20,2001-06-19,증평,충청북도 증평군증평읍 연탄리602-1번지 제37보병사단 ,청주기상대(131),36.780,127.580,102,,,,
624,2022-10-25,,상당,충청북도 청주시상당구 미원면미원리 463-4 미원하수종말처리장,청주기상대(131),36.6244,127.6571,224.25,,,,
624,2021-08-06,2022-10-25,상당,충청북도 청주시상당구 미원면미원리 463-4 미원하수종말처리장,청주기상대(131),36.6244,127.6571,244,,,,
624,2018-05-08,2021-08-06,상당,충청북도 청주시상당구 미원면미원리 463-4 미원하수종말처리장,청주기상대(131),36.6244,127.6571,244,,,,
624,2014-07-01,2018-05-08,상당,충청북도 청주시상당구 미원면미원리 463-4 미원하수종말처리장,청주기상대(131),36.6294,127.6588,244,,,,
624,1992-11-16,2014-07-01,청원,충청북도 청주시상당구 미원면미원리 463-4 미원하수종말처리장,청주기상대(131),36.6294,127.6588,244,,,,
625,2023-11-01,,속리산,충청북도 보은군속리산면 상판리 239,청주기상대(131),36.5164,127.8156,325,,,,
625,2022-11-24,2023-11-01,속리산,충청북도 보은군속리산면 상판리 239,청주기상대(131),36.5164,127.8156,325,,,,
625,1992-11-15,2022-11-24,속리산,충청북도 보은군속리산면 상판리 239,청주기상대(131),36.5172,127.8167,328.17,,,,
626,2020-10-13,,옥천청산,충청북도 옥천군청산면 청산관기로507 청산초등학교 대월분교(폐교),청주기상대(131),36.3705,127.8154,122.63,,,,
626,2016-08-01,2020-10-13,옥천청산,충청북도 옥천군청산면 청산관기로507 청산초등학교 대월분교(폐교),청주기상대(131),36.3705,127.8154,122.63,,,,
626,2015-07-13,2016-08-01,청산,충청북도 옥천군청산면 청산관기로507 청산초등학교 대월분교(폐교),청주기상대(131),36.3709,127.8156,120.73,,,,
626,2015-04-13,2015-07-13,청산,충청북도 옥천군청산면 청산관기로507 청산초등학교 대월분교(폐교),,36.3709,127.8156,120.73,,,,
626,1992-11-17,2015-04-13,청산,충청북도 옥천군청산면 청산관기로507 청산초등학교 대월분교(폐교),추풍령지역기상서비스센터(135),36.3709,127.8156,120.24,,,,
627,2007-07-21,,태안,충청남도 태안군태안읍 백화로49(태안초등학교)  ,,36.7585,126.2964,41.94,,,,
627,1992-11-17,2007-07-20,태안,충청남도 태안군태안읍 백화로49(태안초등학교)  ,홍성기상대(서산 129),36.7544,126.2988,41,,,,
628,2015-07-13,,예산,충청남도 예산군신암면 오신로852(예산군농업기술센터)  ,대전지방기상청(133),36.7421,126.8144,38.84,,,,
628,2007-10-23,2015-07-13,예산,충청남도 예산군신암면 오신로852(예산군농업기술센터)  ,천안지역기상서비스센터(232),36.7422,126.8144,38.74,,,,
628,1998-11-06,2007-10-23,예산,충청남도 예산군신암면 오신로852(예산군농업기술센터)  ,대전지방기상청(133),36.6778,126.800,39,,,,
628,1992-11-17,1998-11-06,예산,충청남도 예산군신암면 오신로852(예산군농업기술센터)  ,대전지방기상청(133),36.6778,126.8489,44,,,,
630,2021-07-31,,노은,충청북도 충주시노은면 수룡리501  ,청주기상대(131),37.0457,127.7997,109.14,,,,
630,2015-12-24,2021-07-31,노은,충청북도 충주시노은면 수룡리501  ,청주기상대(131),37.0456,127.7997,111.99,,,,
630,2015-07-13,2015-12-24,노은,충청북도 충주시노은면 수룡리501  ,청주기상대(131),37.042,127.787,116.55,,,,
630,2010-08-20,2015-07-13,노은,충청북도 충주시노은면 수룡리501  ,충주지역기상서비스센터(127),37.042,127.787,116.55,,,,
630,2001-06-19,2010-08-20,노은,충청북도 충주시노은면 수룡리501  ,충주지역기상서비스센터(127),37.0451,127.7563,146,,,,
630,1993-09-11,2001-06-19,노은,충청북도 충주시노은면 수룡리501  ,충주지역기상서비스센터(127),37.0451,127.7563,120,,,,
632,2020-02-04,,유구,충청남도 공주시유구읍 만천리500번지  ,대전지방기상청(133),36.5407,126.9336,58.83,,,,
632,2015-07-13,2020-02-04,유구,충청남도 공주시유구읍 만천리500번지  ,대전지방기상청(133),36.5407,126.9336,58.83,,,,
632,2014-11-04,2015-07-13,유구,충청남도 공주시유구읍 만천리500번지  ,천안지역기상서비스센터(232),36.5378,126.9495,55.1,,,,
632,2007-07-24,2014-11-04,유구,충청남도 공주시유구읍 만천리500번지  ,천안지역기상서비스센터(232),36.5528,126.9503,71.54,,,,
632,1993-10-10,2007-07-24,유구,충청남도 공주시유구읍 만천리500번지  ,대전지방기상청(133),36.5495,126.952,76,,,,
633,2020-10-07,,정안,충청남도 공주시정안면 평정리284-5  ,대전지방기상청(133),36.5511,127.0938,75.76,,,,
633,2015-07-13,2020-10-07,정안,충청남도 공주시정안면 평정리284-5  ,대전지방기상청(133),36.5511,127.0938,75.76,,,,
633,2012-06-12,2015-07-13,정안,충청남도 공주시정안면 평정리284-5  ,천안지역기상서비스센터(232),36.5511,127.0939,72.5,,,,
633,2005-09-16,2012-06-12,정안,충청남도 공주시정안면 평정리284-5  ,천안지역기상서비스센터(232),36.6094,127.1227,61.34,,,,
633,1993-10-11,2005-09-16,정안,충청남도 공주시정안면 평정리284-5  ,대전지방기상청(133),36.6041,127.1207,40,,,,
634,2021-09-28,,아산,충청남도 아산시인주면 현대로1077(현대자동차㈜ 아산공장) ,대전지방기상청(133),36.8458,126.8654,29.5,,,,
634,2015-07-13,2021-09-28,아산,충청남도 아산시인주면 현대로1077(현대자동차㈜ 아산공장) ,대전지방기상청(133),36.8458,126.8654,29.5,,,,
634,2009-09-17,2015-07-13,아산,충청남도 아산시인주면 현대로1077(현대자동차㈜ 아산공장) ,천안지역기상서비스센터(232),36.8458,126.8654,27.5,,,,
634,1993-10-22,2009-09-16,아산,충청남도 아산시인주면 현대로1077(현대자동차㈜ 아산공장) ,천안지역기상서비스센터(232),36.8664,126.8858,15,,,,
635,2021-10-15,,양화,충청남도 부여군양화면 충절로267-6 양화중학교 ,대전지방기상청(133),36.1319,126.8602,10.73,,,,
635,2017-08-25,2021-10-15,양화,충청남도 부여군양화면 충절로267-6 양화중학교 ,대전지방기상청(133),36.1319,126.8602,10.73,,,,
635,2015-12-23,2017-08-25,양화,충청남도 부여군양화면 충절로267-6 양화중학교 ,대전지방기상청(133),36.1319,126.8603,10,,,,
635,2015-07-13,2015-12-23,양화,충청남도 부여군양화면 충절로267-6 양화중학교 ,대전지방기상청(133),36.1319,126.8603,10,,,,
635,2011-10-28,2015-07-13,양화,충청남도 부여군양화면 충절로267-6 양화중학교 ,보령지역기상서비스센터(235),36.1319,126.8603,10,,,,
635,2007-07-25,2011-10-27,홍산,충청남도 부여군양화면 충절로267-6 양화중학교 ,보령지역기상서비스센터(235),36.2139,126.7609,26,,,,
635,1993-10-17,2007-07-25,홍산,충청남도 부여군양화면 충절로267-6 양화중학교 ,대전지방기상청(133),36.2139,126.7609,26,,,,
636,2022-09-28,,계룡,충청남도 계룡시신도안면 사서함 501-328호 공군기상단,대전지방기상청(133),36.3132,127.2407,132,,,,
636,2015-12-08,2022-09-28,계룡,충청남도 계룡시신도안면 사서함 501-328호 공군기상단,대전지방기상청(133),36.3132,127.2407,132,,,,
636,2009-11-26,2015-12-08,계룡,충청남도 계룡시신도안면 사서함 501-328호 공군기상단,대전지방기상청(133),36.3132,127.2407,131.99,,,,
636,1993-10-08,2009-11-26,계룡,충청남도 계룡시신도안면 사서함 501-328호 공군기상단,대전지방기상청(133),36.300,127.230,146,,,,
637,2022-06-24,,신평,충청남도 당진시신평면 운정리 821,,36.879,126.8238,9.01,,,,
637,2013-07-10,2022-06-24,신평,충청남도 당진시신평면 운정리 821,,36.8938,126.8056,19.5,,,,
637,2007-07-20,2013-07-10,이원,충청남도 당진시신평면 운정리 821,홍성기상대(서산 129),36.8699,126.2807,23.57,,,,
637,1993-09-21,2007-07-20,이원,충청남도 당진시신평면 운정리 821,홍성기상대(서산 129),36.8679,126.2837,27,,,,
638,2022-11-25,,영춘,충청북도 단양군영춘면 하리 산30,청주기상대(131),37.0778,128.4936,243,,,,
638,2015-07-13,2022-11-25,영춘,충청북도 단양군영춘면 하리 산30,청주기상대(131),37.0835,128.4847,175.08,,,,
638,2013-12-28,2015-07-13,영춘,충청북도 단양군영춘면 하리 산30,영월기상대(121),37.0847,128.4847,175,,,,
638,2007-07-31,2012-12-27,영춘,충청북도 단양군영춘면 하리 산30,영월기상대(121),37.0787,128.4874,183.28,,,,
638,2001-01-01,2007-07-31,영춘,충청북도 단양군영춘면 하리 산30,영월기상대(121),37.0758,128.4887,184,,,,
638,1994-12-14,2001-01-01,영춘,충청북도 단양군영춘면 하리 산30,충주지역기상서비스센터(127),37.0758,128.4887,190,,,,
639,2020-10-15,,덕산,충청북도 제천시덕산면 도전리1350-2  ,청주기상대(131),36.9043,128.1456,282.85,,,,
639,2015-07-13,2020-10-15,덕산,충청북도 제천시덕산면 도전리1350-2  ,청주기상대(131),36.9043,128.1456,282.85,,,,
639,2011-08-24,2015-07-13,덕산,충청북도 제천시덕산면 도전리1350-2  ,충주지역기상서비스센터(127),36.9041,128.1457,282,,,,
639,1994-12-15,2011-08-24,덕산,충청북도 제천시덕산면 도전리1350-2  ,충주지역기상서비스센터(127),36.9117,128.1643,273.58,,,,
640,2022-07-13,,청천,충청북도 괴산군청천면 송면리 331-2,청주기상대(131),36.6711,127.8653,226,,,,
640,2021-08-12,2022-07-13,청천,충청북도 괴산군청천면 송면리 331-2,청주기상대(131),36.6711,127.8617,221.34,,,,
640,2011-11-21,2021-08-12,청천,충청북도 괴산군청천면 송면리 331-2,청주기상대(131),36.6711,127.8617,221.34,,,,
640,2001-06-19,2011-11-21,청천,충청북도 괴산군청천면 송면리 331-2,청주기상대(131),36.760,127.860,225,,,,
640,1994-12-16,2001-06-19,청천,충청북도 괴산군청천면 송면리 331-2,충주지역기상서비스센터(127),36.760,127.860,225,,,,
641,2021-07-27,,가덕,충청북도 청주시 상당구가덕면 상대리 456-1,청주기상대(131),36.5461,127.5239,79.12,,,,
641,2020-09-18,2021-07-27,가덕,충청북도 청주시 상당구가덕면 상대리 456-1,청주기상대(131),36.5461,127.524,78,,,,
641,2017-08-25,2020-09-18,대청,충청북도 청주시 상당구가덕면 상대리 456-1,청주기상대(131),36.5223,127.5017,89.49,,,,
641,1994-04-23,2017-08-25,대청,충청북도 청주시 상당구가덕면 상대리 456-1,청주기상대(131),36.470,127.480,113,,,,
644,2022-09-26,,연무,충청남도 논산시연무읍 안심리365-5  ,대전지방기상청(133),36.1366,127.090,24.5,,,,
644,2012-09-12,2022-09-26,연무,충청남도 논산시연무읍 안심리365-5  ,대전지방기상청(133),36.1366,127.090,24.5,,,,
644,1994-12-19,2012-09-12,양촌,충청남도 논산시연무읍 안심리365-5  ,대전지방기상청(133),36.1385,127.2327,56.43,,,,
645,2022-10-06,,서부,충청남도 홍성군서부면 서부로505(서부초등학교)  ,,36.5789,126.511,16.9,,,,
645,2013-12-13,2022-10-06,서부,충청남도 홍성군서부면 서부로505(서부초등학교)  ,,36.5789,126.511,16.9,,,,
